Game_ID,Event_Number,Frame_Number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
C:\Users\u172951\Documents\data\0021500622.json,0,53,23.0,-0.6336280217522474,23.260063736724305,-0.9489543940644473,3.774517945155972,23.0,-1.0129726463309978,28.305299189794063,-0.9489543940644473,3.774517945155972,19.0,-1.0475929109602562,14.606062812112967,0.0,0.0,23.0,-0.8249788161612834,23.58725371588476,-0.8146974830598165,3.212139171516001,23.0,-1.0116700909573448,27.978205433753846,-0.8146974830598165,3.212139171516001,23.0,0.17391005993626932,10.621745118131248,-0.5982562439631441,2.4799638467343277
C:\Users\u172951\Documents\data\0021500622.json,1,53,23.0,-0.6336280217522474,23.260063736724305,-0.9489543940644473,3.774517945155972,23.0,-1.0129726463309978,28.305299189794063,-0.9489543940644473,3.774517945155972,19.0,-1.0475929109602562,14.606062812112967,0.0,0.0,23.0,-0.8249788161612834,23.58725371588476,-0.8146974830598165,3.212139171516001,23.0,-1.0116700909573448,27.978205433753846,-0.8146974830598165,3.212139171516001,23.0,0.17391005993626932,10.621745118131248,-0.5982562439631441,2.4799638467343277
C:\Users\u172951\Documents\data\0021500622.json,1,263,23.0,4.537394402010304,11.286361372710147,-0.23975387537455228,10.29643156605518,23.0,1.7423995118003122,14.081356262920139,-0.23975387537455228,15.525149614221192,1.0,-8.076281677863896,8.076281677863896,0.0,6.585753787704512,23.0,-2.652688527621386,55.631514133484,-0.8027094788767063,13.442084720189879,23.0,4.893205812665599,48.08561979319702,-0.8027094788767063,18.350982836695806,23.0,-6.857578125720956,45.511881083803026,-0.5856712569406374,11.017636140339524
C:\Users\u172951\Documents\data\0021500622.json,11,283,0.0,1.262702739354905,16.714670433314538,-1.4205405817742682,7.33829117157425,23.0,0.8434244370717646,9.121499306886383,-1.4205405817742682,7.33829117157425,18.0,-0.4192783022831405,12.513317210638883,0.0,0.0,23.0,0.7261178125715195,31.976778207070808,-2.2219358156453692,11.428117627379109,23.0,0.9854626588917585,20.35726951887769,-2.2219358156453692,11.428117627379109,23.0,-0.171367208889704,18.727499059041055,-1.2122651665014927,6.404917022908145
C:\Users\u172951\Documents\data\0021500622.json,11,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500622.json,11,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500622.json,12,283,0.0,1.262702739354905,16.714670433314538,-1.4205405817742682,7.33829117157425,23.0,0.8434244370717646,9.121499306886383,-1.4205405817742682,7.33829117157425,18.0,-0.4192783022831405,12.513317210638883,0.0,0.0,23.0,0.7261178125715195,31.976778207070808,-2.2219358156453692,11.428117627379109,23.0,0.9854626588917585,20.35726951887769,-2.2219358156453692,11.428117627379109,23.0,-0.171367208889704,18.727499059041055,-1.2122651665014927,6.404917022908145
C:\Users\u172951\Documents\data\0021500622.json,12,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500622.json,12,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500622.json,13,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
