Game_ID,Event_Number,Frame_Number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
C:\Users\u172951\Documents\data\0021500480.json,8,217,23.0,0.03851813563605146,7.776775033670071,-0.5232713801095742,2.046485950877594,23.0,0.28746924950895864,5.682098483139884,-0.5232713801095742,2.046485950877594,19.0,-0.4654963765118963,9.671661393793885,0.0,0.0,23.0,-0.44371875053239446,39.01018468825693,-1.9981013988775547,8.02972506825592,23.0,-0.6290213012187562,42.155178710511386,-1.9981013988775547,8.02972506825592,23.0,-0.9038370357102529,37.365315027676,-1.5040689530340317,6.090141779521561
C:\Users\u172951\Documents\data\0021500480.json,9,217,23.0,0.03851813563605146,7.776775033670071,-0.5232713801095742,2.046485950877594,23.0,0.28746924950895864,5.682098483139884,-0.5232713801095742,2.046485950877594,19.0,-0.4654963765118963,9.671661393793885,0.0,0.0,23.0,-0.44371875053239446,39.01018468825693,-1.9981013988775547,8.02972506825592,23.0,-0.6290213012187562,42.155178710511386,-1.9981013988775547,8.02972506825592,23.0,-0.9038370357102529,37.365315027676,-1.5040689530340317,6.090141779521561
C:\Users\u172951\Documents\data\0021500480.json,10,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,11,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,12,365,23.0,-0.15551271686218907,4.329678559277053,0.0,0.0,23.0,-1.4264445087571154,23.049791706235748,0.0,0.0,23.0,-1.275529342446635,23.31747017339273,0.0,0.0,23.0,-1.2199254302167828,26.98721504914391,0.0,0.0,23.0,-1.1312127696988203,26.279981825898375,0.0,0.0,23.0,-1.2847505771250154,28.741150484726983,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,12,378,23.0,0.15423854686491667,6.74645040501469,-0.3762815172262989,1.0824098084231673,23.0,-1.2710142221820642,10.188137376922,-0.3762815172262989,1.0824098084231673,20.0,-1.5510507269835663,14.522693960445164,0.0,0.0,23.0,-0.3028762925709948,25.708952748804194,-1.5620212834731044,4.645523127951092,23.0,-0.18206154280363088,29.333445916329794,-1.5620212834731044,4.645523127951092,23.0,-0.27715211391197003,27.882235764275737,-1.7027818411563886,5.022974483940613
C:\Users\u172951\Documents\data\0021500480.json,13,39,23.0,-0.1710007717230171,4.212798753617014,0.0,0.0,23.0,-1.43177028250144,24.22942080824536,0.0,0.0,23.0,-1.2699021358910478,24.06053332269975,0.0,0.0,23.0,-1.2224304458872657,27.114458382077864,0.0,0.0,23.0,-1.1354125763532055,26.1624675173428,0.0,0.0,23.0,-1.2796732754048765,28.812057779712685,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,13,52,23.0,0.15334279235932205,6.522702414376963,-0.40522624932062956,0.7939261587182003,23.0,-1.2220181804617856,11.175860503300267,-0.40522624932062956,0.7939261587182003,21.0,-1.466346942417745,15.297484047603612,0.0,0.0,23.0,-0.2846162137400903,25.810680639678534,-1.6821767668171894,3.348446290421607,23.0,-0.17190085062858987,29.14986353135332,-1.6821767668171894,3.348446290421607,23.0,-0.27001605780292237,27.95971420359836,-1.83376505970688,3.636866218433637
C:\Users\u172951\Documents\data\0021500480.json,13,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,13,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
